order_id,creation_time,product_ids
5838,28/08/22 09:06,"[2, 34, 52]"
5839,28/08/22 09:07,"[65, 20, 3]"
5840,28/08/22 09:08,"[10, 39, 62, 46]"
5841,28/08/22 09:08,"[63, 31, 69]"
5842,28/08/22 09:08,"[62, 40, 27]"
5843,28/08/22 09:08,"[55, 70, 74]"
5844,28/08/22 09:08,"[1, 58]"
5845,28/08/22 09:10,"[73, 56, 30, 58, 30]"
5846,28/08/22 09:10,"[5, 67]"
5847,28/08/22 09:10,"[58, 32]"
5848,28/08/22 09:11,"[85, 64]"
5849,28/08/22 09:11,"[78, 25, 84]"
5850,28/08/22 09:11,"[67, 29]"
5851,28/08/22 09:11,"[23, 6]"
5852,28/08/22 09:12,"[67, 77]"
5853,28/08/22 09:12,"[66, 26]"
5854,28/08/22 09:13,"[33, 17, 74]"
5855,28/08/22 09:13,"[67, 40]"
5856,28/08/22 09:13,"[3, 38, 28, 52, 3, 9, 77]"
5857,28/08/22 09:13,"[62, 56, 24]"
5858,28/08/22 09:14,"[12, 40, 46, 76]"
5859,28/08/22 09:14,"[2, 40, 40, 78, 1]"
5860,28/08/22 09:14,"[28, 20]"
5861,28/08/22 09:14,"[38, 79, 45, 47]"
5862,28/08/22 09:14,"[81, 42, 5]"
5863,28/08/22 09:14,"[20, 74, 58, 25]"
5864,28/08/22 09:15,"[66, 5, 66, 1]"
5865,28/08/22 09:15,"[76, 62, 70, 46, 20]"
5866,28/08/22 09:16,"[71, 45, 73, 74, 56]"
5867,28/08/22 09:16,"[77, 1, 27, 1]"
5868,28/08/22 09:17,"[70, 35, 15, 21, 6]"
5869,28/08/22 09:18,"[6, 37]"
5870,28/08/22 09:18,"[19, 46, 80]"
5871,28/08/22 09:18,"[29, 3]"
5872,28/08/22 09:19,"[54, 17]"
5873,28/08/22 09:19,"[53, 34, 34]"
5874,28/08/22 09:20,"[35, 17]"
5875,28/08/22 09:20,"[34, 58]"
5876,28/08/22 09:20,"[56, 76, 41]"
5877,28/08/22 09:20,"[52, 46, 57, 25]"
5878,28/08/22 09:20,"[5, 76, 60]"
5879,28/08/22 09:21,"[67, 77, 46, 68, 42]"
5880,28/08/22 09:21,"[2, 24, 63]"
5881,28/08/22 09:21,"[39, 29, 16]"
5882,28/08/22 09:23,"[31, 40, 35]"
5883,28/08/22 09:23,"[62, 30, 45, 76]"
5884,28/08/22 09:24,"[5, 75, 25, 13, 15]"
5885,28/08/22 09:25,"[80, 31, 29, 5]"
5886,28/08/22 09:25,"[26, 84, 67]"
5887,28/08/22 09:26,"[46, 44, 20, 37]"
5888,28/08/22 09:27,[47]
5889,28/08/22 09:27,"[84, 15, 75, 52, 30]"
5890,28/08/22 09:27,[70]
5891,28/08/22 09:27,"[22, 75, 3]"
5892,28/08/22 09:28,"[67, 31, 20]"
5893,28/08/22 09:29,"[57, 31]"
5894,28/08/22 09:29,"[31, 25, 26, 80]"
5895,28/08/22 09:29,"[63, 40, 73]"
5896,28/08/22 09:29,"[74, 76, 20, 20, 83, 67]"
5897,28/08/22 09:30,"[25, 28, 8]"
5898,28/08/22 09:31,"[67, 34]"
5899,28/08/22 09:31,[59]
5900,28/08/22 09:31,"[72, 25, 26, 80]"
5901,28/08/22 09:31,"[15, 47, 63, 70, 74]"
5902,28/08/22 09:32,"[28, 31, 72]"
5903,28/08/22 09:32,"[63, 5, 67, 83]"
5904,28/08/22 09:33,"[84, 28, 65, 9]"
5905,28/08/22 09:33,"[41, 63, 62]"
5906,28/08/22 09:34,"[76, 35, 71, 31]"
5907,28/08/22 09:34,"[50, 29, 15, 76]"
5908,28/08/22 09:35,[34]
5909,28/08/22 09:35,"[25, 48, 76]"
5910,28/08/22 09:35,"[74, 76]"
5911,28/08/22 09:36,"[80, 27, 33]"
5912,28/08/22 09:36,"[8, 5, 71]"
5913,28/08/22 09:36,"[72, 5, 38]"
5914,28/08/22 09:37,"[3, 2]"
5915,28/08/22 09:37,"[62, 57, 84, 33, 4, 45]"
5916,28/08/22 09:37,"[47, 44]"
5917,28/08/22 09:38,"[9, 16, 65, 63, 28]"
5918,28/08/22 09:39,"[62, 74, 87, 71, 17, 16]"
5919,28/08/22 09:39,"[63, 82, 80]"
5920,28/08/22 09:40,[30]
5921,28/08/22 09:41,"[15, 81, 47, 35, 74]"
5922,28/08/22 09:42,"[32, 82]"
5923,28/08/22 09:42,"[80, 63, 71, 82, 24]"
5924,28/08/22 09:42,"[33, 8, 10]"
5925,28/08/22 09:42,"[34, 17, 12]"
5926,28/08/22 09:43,"[25, 32, 5, 75]"
5927,28/08/22 09:43,"[4, 80, 37, 2]"
5928,28/08/22 09:43,"[62, 28, 74, 40, 34]"
5929,28/08/22 09:43,"[53, 63, 38]"
5930,28/08/22 09:44,"[28, 54, 83]"
5931,28/08/22 09:46,"[3, 83, 47, 83]"
5932,28/08/22 09:46,"[33, 9, 14, 54, 24]"
5933,28/08/22 09:47,"[85, 31, 23]"
5934,28/08/22 09:47,"[3, 77, 70, 2, 3]"
5935,28/08/22 09:47,"[63, 4, 56]"
5936,28/08/22 09:48,"[10, 6, 38, 54]"
5937,28/08/22 09:48,"[7, 87, 30, 46]"
5938,28/08/22 09:48,"[24, 14, 46, 51]"
5939,28/08/22 09:48,"[38, 21]"
5940,28/08/22 09:49,"[63, 60, 31]"
5941,28/08/22 09:49,"[25, 10, 20]"
5942,28/08/22 09:49,"[23, 29]"
5943,28/08/22 09:49,"[77, 38, 27, 50, 51]"
5944,28/08/22 09:49,"[84, 82, 57, 82]"
5945,28/08/22 09:49,"[60, 65, 60, 6]"
5946,28/08/22 09:50,[20]
5947,28/08/22 09:51,"[75, 46, 14]"
5948,28/08/22 09:52,"[56, 26, 80, 67, 6]"
5949,28/08/22 09:53,"[12, 83, 1, 19]"
5950,28/08/22 09:53,"[17, 72, 39, 80, 23, 82, 17]"
5951,28/08/22 09:54,"[25, 50, 24]"
5952,28/08/22 09:54,"[50, 71, 21, 3]"
5953,28/08/22 09:54,"[26, 1]"
5954,28/08/22 09:55,"[14, 26, 45, 75]"
5955,28/08/22 09:57,"[15, 82]"
5956,28/08/22 09:57,"[76, 70, 62, 38]"
5957,28/08/22 09:58,"[34, 14, 64, 78]"
5958,28/08/22 09:59,"[72, 50, 3, 30]"
5959,28/08/22 09:59,"[8, 46, 40, 77]"
5960,28/08/22 09:59,"[62, 50]"
5961,28/08/22 09:59,[30]
5962,28/08/22 10:00,"[3, 75, 52]"
5963,28/08/22 10:00,"[83, 3, 54, 70]"
5964,28/08/22 10:01,"[56, 60]"
5965,28/08/22 10:01,"[31, 71, 54, 65]"
5966,28/08/22 10:01,"[57, 63, 80]"
5967,28/08/22 10:02,"[6, 28]"
5968,28/08/22 10:02,"[58, 66, 3, 30]"
5969,28/08/22 10:02,"[62, 43, 76]"
5970,28/08/22 10:03,"[26, 65, 40]"
5971,28/08/22 10:05,"[35, 81, 24, 57]"
5972,28/08/22 10:05,"[15, 62, 40, 34]"
5973,28/08/22 10:05,"[77, 80, 60]"
5974,28/08/22 10:06,"[11, 72, 83, 15, 80]"
5975,28/08/22 10:06,"[17, 6, 25, 8]"
5976,28/08/22 10:07,"[54, 46]"
5977,28/08/22 10:07,"[80, 65, 63]"
5978,28/08/22 10:07,"[51, 30, 67, 40]"
5979,28/08/22 10:07,"[23, 22, 32, 35]"
5980,28/08/22 10:08,"[65, 71, 15, 6, 40]"
5981,28/08/22 10:08,"[28, 11, 35, 12, 37]"
5982,28/08/22 10:08,"[24, 62, 34, 23]"
5983,28/08/22 10:09,"[56, 15, 21, 24]"
5984,28/08/22 10:10,"[26, 33]"
5985,28/08/22 10:11,"[83, 70, 13, 38]"
5986,28/08/22 10:11,"[59, 78, 31]"
5987,28/08/22 10:11,"[52, 57, 30]"
5989,28/08/22 10:11,"[56, 66, 77]"
5988,28/08/22 10:11,"[40, 59, 47]"
5990,28/08/22 10:12,"[70, 23, 65, 53, 66]"
5991,28/08/22 10:12,[84]
5992,28/08/22 10:13,"[27, 47, 77, 53]"
5993,28/08/22 10:14,"[18, 83, 63, 85]"
5994,28/08/22 10:15,"[6, 65, 65, 74]"
5995,28/08/22 10:15,"[40, 72]"
5996,28/08/22 10:16,"[80, 11, 38]"
5997,28/08/22 10:16,"[29, 9, 23, 3, 68]"
5998,28/08/22 10:17,"[1, 32, 20]"
5999,28/08/22 10:17,"[57, 46, 24]"
6000,28/08/22 10:18,"[39, 31, 47]"
6001,28/08/22 10:18,"[69, 58, 6, 24]"
6002,28/08/22 10:18,"[34, 7]"
6003,28/08/22 10:19,"[71, 31, 67]"
6004,28/08/22 10:19,[3]
6005,28/08/22 10:19,"[31, 7, 66, 30]"
6006,28/08/22 10:20,"[3, 58, 47, 18]"
6007,28/08/22 10:20,"[61, 6, 70, 38]"
6009,28/08/22 10:21,"[38, 62, 54, 43]"
6008,28/08/22 10:21,"[1, 50]"
6010,28/08/22 10:21,"[57, 40, 76]"
6011,28/08/22 10:23,"[38, 63, 47, 70, 70, 14, 7]"
6012,28/08/22 10:23,"[23, 79, 38, 6]"
6013,28/08/22 10:24,"[42, 56, 47]"
6014,28/08/22 10:24,"[77, 86, 41, 63]"
6015,28/08/22 10:24,"[40, 30, 63, 74]"
6016,28/08/22 10:24,"[5, 18, 87]"
6017,28/08/22 10:25,"[3, 79]"
6018,28/08/22 10:25,"[29, 57]"
6019,28/08/22 10:26,"[35, 67, 21]"
6020,28/08/22 10:26,"[72, 87, 1]"
6021,28/08/22 10:26,"[30, 47, 47]"
6022,28/08/22 10:27,"[67, 7, 42]"
6023,28/08/22 10:27,"[57, 40, 83, 30, 62, 80]"
6024,28/08/22 10:27,"[52, 45, 31]"
6025,28/08/22 10:28,"[57, 47, 79]"
6026,28/08/22 10:30,"[78, 15, 2, 71]"
6027,28/08/22 10:30,"[21, 45, 34, 40, 55]"
6028,28/08/22 10:31,"[31, 5, 70, 50]"
6029,28/08/22 10:31,"[77, 23, 66, 30]"
6030,28/08/22 10:31,"[31, 66]"
6031,28/08/22 10:31,"[52, 24, 40, 32]"
6032,28/08/22 10:32,"[5, 52, 1, 82, 5]"
6033,28/08/22 10:33,"[22, 1, 18, 33, 46, 58, 69, 57]"
6035,28/08/22 10:34,"[62, 83, 30, 1]"
6034,28/08/22 10:34,"[28, 72, 47, 86]"
6036,28/08/22 10:35,"[80, 16, 70, 17]"
6037,28/08/22 10:35,"[63, 40]"
6038,28/08/22 10:35,"[67, 70, 9]"
6039,28/08/22 10:35,"[65, 32, 41, 52]"
6040,28/08/22 10:35,"[40, 62]"
6041,28/08/22 10:35,"[26, 29, 26]"
6042,28/08/22 10:36,"[3, 39, 28, 77]"
6043,28/08/22 10:36,"[30, 46, 84, 24]"
6044,28/08/22 10:36,[6]
6045,28/08/22 10:37,"[17, 70, 3, 22, 10, 25]"
6046,28/08/22 10:37,"[40, 67, 56]"
6047,28/08/22 10:37,"[20, 81, 45, 12, 74]"
6048,28/08/22 10:37,[31]
6049,28/08/22 10:38,"[70, 40]"
6050,28/08/22 10:38,"[47, 58, 70, 5]"
6051,28/08/22 10:38,"[35, 15, 36]"
6052,28/08/22 10:38,"[22, 5, 83, 31]"
6053,28/08/22 10:39,"[2, 67, 47]"
6054,28/08/22 10:39,"[24, 83, 1, 26]"
6055,28/08/22 10:39,"[62, 20]"
6056,28/08/22 10:40,"[70, 34, 40]"
6057,28/08/22 10:41,"[20, 33, 23]"
6058,28/08/22 10:41,"[29, 32, 23]"
6059,28/08/22 10:41,"[83, 63, 63, 5, 40]"
6060,28/08/22 10:42,"[21, 20, 5, 20, 67]"
6061,28/08/22 10:42,"[54, 34, 41, 49]"
6062,28/08/22 10:43,"[40, 74, 71]"
6063,28/08/22 10:44,"[31, 79, 14, 32, 10]"
6064,28/08/22 10:44,"[6, 28, 63]"
6065,28/08/22 10:44,"[31, 1, 21]"
6066,28/08/22 10:45,"[21, 80, 81, 22, 5, 28]"
6067,28/08/22 10:46,[62]
6068,28/08/22 10:46,"[25, 62, 12, 24]"
6069,28/08/22 10:47,"[2, 37, 60]"
6070,28/08/22 10:47,"[23, 26, 84]"
6071,28/08/22 10:48,"[79, 6, 79, 20]"
6072,28/08/22 10:48,"[50, 77]"
6073,28/08/22 10:48,"[2, 85, 50, 70]"
6074,28/08/22 10:48,[42]
6075,28/08/22 10:49,"[17, 43, 45]"
6076,28/08/22 10:49,"[39, 75, 54, 5]"
6077,28/08/22 10:49,"[6, 80, 87, 14]"
6078,28/08/22 10:49,"[20, 34, 32, 79]"
6079,28/08/22 10:49,"[10, 59, 14]"
6080,28/08/22 10:50,"[62, 72, 63]"
6081,28/08/22 10:50,"[55, 1]"
6082,28/08/22 10:50,"[46, 71, 60, 60, 71]"
6083,28/08/22 10:52,"[2, 62]"
6084,28/08/22 10:52,"[31, 70, 83, 9]"
6085,28/08/22 10:52,"[84, 28, 26]"
6086,28/08/22 10:52,"[65, 70, 22]"
6087,28/08/22 10:53,"[22, 32, 53, 28]"
6088,28/08/22 10:54,"[74, 74, 78, 6]"
6089,28/08/22 10:54,"[54, 67, 30, 56, 74]"
6090,28/08/22 10:54,"[1, 58, 20, 60]"
6091,28/08/22 10:55,"[40, 21, 47, 14]"
6092,28/08/22 10:55,"[57, 66, 78]"
6093,28/08/22 10:55,"[28, 40, 72]"
6094,28/08/22 10:57,"[25, 44, 30]"
6095,28/08/22 10:58,"[74, 7, 9, 76, 62]"
6096,28/08/22 10:58,"[42, 52, 72]"
6097,28/08/22 10:58,"[11, 72]"
6098,28/08/22 10:59,"[5, 10, 30]"
6099,28/08/22 10:59,"[26, 34, 12]"
6100,28/08/22 10:59,"[83, 85, 67]"
6101,28/08/22 10:59,"[25, 14, 57]"
6102,28/08/22 10:59,"[1, 84, 28]"
6103,28/08/22 10:59,"[26, 58, 14]"
6104,28/08/22 11:00,"[16, 30, 47, 75, 45]"
6105,28/08/22 11:00,"[63, 46, 58, 59, 22]"
6106,28/08/22 11:00,"[16, 15, 61, 84]"
6107,28/08/22 11:01,"[21, 31, 66]"
6108,28/08/22 11:02,"[33, 40, 56, 62, 16]"
6109,28/08/22 11:02,"[66, 50, 62]"
6110,28/08/22 11:03,"[64, 40, 69]"
6111,28/08/22 11:03,"[26, 18, 19, 56]"
6112,28/08/22 11:03,"[71, 60, 73, 2, 75]"
6113,28/08/22 11:04,"[75, 67, 47, 56]"
6114,28/08/22 11:04,"[46, 3]"
6115,28/08/22 11:05,"[6, 24, 56]"
6116,28/08/22 11:05,"[76, 75, 53, 65, 12]"
6117,28/08/22 11:06,"[53, 2, 6, 77]"
6118,28/08/22 11:06,"[71, 21, 60, 27, 7, 76]"
6119,28/08/22 11:07,"[78, 41, 87, 52]"
6120,28/08/22 11:08,"[24, 18, 77, 58, 83]"
6121,28/08/22 11:08,"[16, 44, 86]"
6122,28/08/22 11:09,"[29, 46, 15]"
6123,28/08/22 11:10,"[30, 20, 40, 70]"
6124,28/08/22 11:10,"[16, 77, 48, 77]"
6125,28/08/22 11:11,"[65, 68, 76]"
6126,28/08/22 11:12,"[50, 7, 18, 17, 45]"
6127,28/08/22 11:12,"[71, 62, 30, 31, 54]"
6128,28/08/22 11:12,"[60, 54, 46, 77]"
6129,28/08/22 11:13,"[37, 8, 21]"
6130,28/08/22 11:13,"[68, 33, 17, 1, 76]"
6131,28/08/22 11:13,"[86, 69]"
6132,28/08/22 11:13,"[24, 22, 38]"
6133,28/08/22 11:15,"[21, 68, 73, 1]"
6134,28/08/22 11:15,"[9, 74, 45, 35]"
6135,28/08/22 11:16,"[63, 1]"
6136,28/08/22 11:17,"[6, 62, 67, 14]"
6137,28/08/22 11:18,"[59, 48, 84, 20]"
6138,28/08/22 11:19,"[84, 32, 32, 78]"
6139,28/08/22 11:19,"[3, 34]"
6140,28/08/22 11:19,"[83, 63, 33]"
6141,28/08/22 11:21,[53]
6142,28/08/22 11:24,"[47, 66, 77]"
6143,28/08/22 11:24,"[47, 78]"
6144,28/08/22 11:25,"[3, 77]"
6145,28/08/22 11:25,"[84, 70, 58, 15]"
6146,28/08/22 11:25,"[63, 20, 51]"
6147,28/08/22 11:25,"[76, 30, 24, 38, 3]"
6148,28/08/22 11:25,"[77, 39, 53, 9]"
6149,28/08/22 11:26,"[19, 47, 62, 40]"
6150,28/08/22 11:26,"[47, 25, 52, 71, 52, 9]"
6151,28/08/22 11:26,"[65, 71, 76, 57, 70]"
6152,28/08/22 11:27,"[55, 32, 6, 4]"
6153,28/08/22 11:27,"[33, 68, 30]"
6154,28/08/22 11:28,"[6, 33, 70, 32, 66, 28]"
6155,28/08/22 11:28,"[38, 60, 39, 2]"
6156,28/08/22 11:29,"[46, 63]"
6157,28/08/22 11:30,"[53, 1, 40, 28, 85]"
6158,28/08/22 11:30,"[48, 79, 68]"
6159,28/08/22 11:30,"[28, 20, 86]"
6160,28/08/22 11:30,"[19, 58, 86, 79]"
6161,28/08/22 11:31,"[1, 34, 50]"
6162,28/08/22 11:31,"[60, 5, 52, 25]"
6163,28/08/22 11:32,"[76, 62, 32]"
6164,28/08/22 11:32,"[1, 17, 85, 25]"
6165,28/08/22 11:33,"[79, 54]"
6166,28/08/22 11:34,"[7, 66, 46]"
6167,28/08/22 11:34,"[35, 19, 87, 67, 75, 9]"
6168,28/08/22 11:35,"[30, 6, 6, 35, 25]"
6169,28/08/22 11:36,"[2, 3, 24]"
6170,28/08/22 11:37,"[8, 52, 35, 28]"
6171,28/08/22 11:37,"[8, 40, 18, 58, 74, 48]"
6172,28/08/22 11:37,"[8, 2, 66]"
6173,28/08/22 11:37,[74]
6174,28/08/22 11:39,"[28, 20, 46]"
6175,28/08/22 11:39,"[40, 52, 15, 33]"
6176,28/08/22 11:39,"[28, 40, 33]"
6177,28/08/22 11:40,"[77, 9, 33]"
6178,28/08/22 11:41,"[59, 18, 26, 25, 18]"
6179,28/08/22 11:42,"[31, 20, 67]"
6180,28/08/22 11:43,"[17, 35, 17]"
6181,28/08/22 11:43,"[14, 4]"
6182,28/08/22 11:43,"[41, 60, 45, 6, 57]"
6183,28/08/22 11:44,"[39, 54, 63]"
6184,28/08/22 11:44,"[67, 16, 70, 74]"
6185,28/08/22 11:44,"[18, 53, 25]"
6186,28/08/22 11:45,"[50, 3, 77]"
6187,28/08/22 11:45,"[46, 87, 17]"
6188,28/08/22 11:46,"[61, 81, 58, 33, 6]"
6189,28/08/22 11:46,"[25, 46, 20]"
6190,28/08/22 11:48,"[35, 64, 33]"
6191,28/08/22 11:49,"[83, 44, 39, 71]"
6192,28/08/22 11:50,"[66, 84, 3]"
6193,28/08/22 11:51,"[57, 2]"
6194,28/08/22 11:51,"[74, 27, 32, 87]"
6195,28/08/22 11:51,"[87, 9, 63, 79]"
6196,28/08/22 11:51,"[25, 40]"
6197,28/08/22 11:52,"[71, 77, 82, 71, 9]"
6198,28/08/22 11:52,"[6, 50, 76]"
6199,28/08/22 11:52,"[82, 79, 31]"
6200,28/08/22 11:52,"[35, 67, 41]"
6201,28/08/22 11:52,"[55, 35, 34, 67, 35]"
6202,28/08/22 11:52,"[63, 27]"
6203,28/08/22 11:53,"[5, 76, 47, 47, 31, 31, 55, 3]"
6204,28/08/22 11:54,"[37, 72, 44, 62]"
6206,28/08/22 11:55,"[75, 60, 30, 23]"
6205,28/08/22 11:55,"[22, 50]"
6207,28/08/22 11:55,"[63, 65, 33]"
6208,28/08/22 11:56,"[26, 62, 16, 41]"
6209,28/08/22 11:56,"[6, 31, 29]"
6210,28/08/22 11:56,"[14, 63]"
6211,28/08/22 11:56,"[56, 60, 27, 3, 4]"
6212,28/08/22 11:57,"[5, 67, 20]"
6213,28/08/22 11:57,"[51, 35, 38, 40]"
6214,28/08/22 11:57,"[77, 63, 86, 21]"
6215,28/08/22 11:57,"[56, 33, 20, 8, 65, 63]"
6216,28/08/22 11:58,[84]
6217,28/08/22 11:58,"[74, 54, 52]"
6218,28/08/22 11:59,"[69, 20, 23, 77, 3]"
6219,28/08/22 12:01,"[9, 10]"
6220,28/08/22 12:01,"[65, 2]"
6221,28/08/22 12:01,"[65, 60, 10, 38, 3, 80]"
6222,28/08/22 12:02,"[72, 35, 83, 37]"
6223,28/08/22 12:03,"[52, 51, 74]"
6224,28/08/22 12:03,"[15, 56, 84, 10]"
6225,28/08/22 12:03,"[1, 65, 11, 38]"
6226,28/08/22 12:04,"[74, 67, 52]"
6227,28/08/22 12:04,"[71, 75]"
6228,28/08/22 12:05,"[15, 38, 53, 53]"
6229,28/08/22 12:06,"[28, 70]"
6230,28/08/22 12:06,"[81, 33]"
6231,28/08/22 12:07,"[56, 17, 53, 23, 72]"
6232,28/08/22 12:08,"[81, 62, 40, 21, 17, 26]"
6233,28/08/22 12:09,"[58, 40, 54, 70]"
6234,28/08/22 12:09,"[66, 67, 77]"
6235,28/08/22 12:09,[34]
6236,28/08/22 12:10,"[51, 18, 21, 33]"
6237,28/08/22 12:11,"[76, 62]"
6238,28/08/22 12:11,[71]
6239,28/08/22 12:11,"[72, 50, 70]"
6240,28/08/22 12:12,"[14, 39, 34, 6, 3]"
6241,28/08/22 12:13,"[26, 76]"
6242,28/08/22 12:13,"[23, 72]"
6243,28/08/22 12:13,"[54, 47, 30, 29, 38, 57, 8]"
6244,28/08/22 12:13,"[4, 83, 71, 70]"
6245,28/08/22 12:14,"[15, 54, 25]"
6246,28/08/22 12:15,"[8, 65, 5, 47]"
6247,28/08/22 12:15,"[40, 1]"
6248,28/08/22 12:16,"[9, 31]"
6249,28/08/22 12:16,"[32, 76]"
6250,28/08/22 12:16,"[45, 54, 7, 63]"
6251,28/08/22 12:16,"[49, 83, 86]"
6252,28/08/22 12:18,"[74, 81]"
6253,28/08/22 12:18,"[7, 62, 66]"
6254,28/08/22 12:18,"[2, 71]"
6255,28/08/22 12:19,"[60, 1]"
6256,28/08/22 12:22,"[54, 1, 79]"
6257,28/08/22 12:22,"[52, 51, 44, 47]"
6258,28/08/22 12:23,"[5, 78, 2, 15, 68]"
6259,28/08/22 12:23,"[50, 12, 3, 65]"
6260,28/08/22 12:24,[57]
6261,28/08/22 12:24,"[62, 2, 46, 70]"
6262,28/08/22 12:26,"[27, 65, 29, 26]"
6263,28/08/22 12:26,"[12, 25, 70]"
6264,28/08/22 12:27,"[7, 8, 38, 34]"
6265,28/08/22 12:30,"[3, 5, 30, 40]"
6266,28/08/22 12:31,"[34, 77, 33]"
6267,28/08/22 12:31,"[48, 1, 83]"
6268,28/08/22 12:33,"[23, 46, 23, 54]"
6269,28/08/22 12:33,"[65, 1]"
6270,28/08/22 12:33,"[5, 52, 44]"
6271,28/08/22 12:33,"[57, 1, 5]"
6272,28/08/22 12:34,"[77, 84, 31, 60]"
6273,28/08/22 12:34,"[70, 46, 63]"
6274,28/08/22 12:35,"[65, 74, 28, 56, 86]"
6275,28/08/22 12:35,"[74, 53, 12, 48, 14]"
6276,28/08/22 12:36,"[72, 66]"
6277,28/08/22 12:37,"[40, 40, 11]"
6278,28/08/22 12:37,"[30, 54]"
6279,28/08/22 12:37,"[53, 83, 76, 30, 12, 31]"
6280,28/08/22 12:38,"[21, 60, 18, 2, 62]"
6281,28/08/22 12:38,"[83, 79, 31]"
6282,28/08/22 12:38,"[45, 31, 10]"
6283,28/08/22 12:38,"[9, 80, 60]"
6284,28/08/22 12:39,"[52, 16, 80, 46]"
6285,28/08/22 12:40,"[4, 40, 82, 50, 84]"
6286,28/08/22 12:41,"[72, 24, 67, 84, 50, 41]"
6287,28/08/22 12:43,"[40, 25]"
6288,28/08/22 12:43,"[52, 75, 53]"
6289,28/08/22 12:43,"[58, 16, 2, 67]"
6290,28/08/22 12:44,"[40, 38]"
6291,28/08/22 12:44,"[77, 61, 16, 31]"
6292,28/08/22 12:44,"[59, 20, 14]"
6293,28/08/22 12:44,"[30, 6, 63]"
6294,28/08/22 12:44,"[78, 52]"
6295,28/08/22 12:45,"[82, 57]"
6296,28/08/22 12:45,"[3, 82, 82]"
6297,28/08/22 12:47,"[14, 83, 72]"
6298,28/08/22 12:47,"[40, 69, 74]"
6299,28/08/22 12:48,"[33, 5, 83, 71]"
6300,28/08/22 12:49,"[59, 78]"
6301,28/08/22 12:51,"[35, 25, 24]"
6302,28/08/22 12:51,"[8, 25, 83, 9]"
6303,28/08/22 12:51,"[67, 5, 69]"
6304,28/08/22 12:51,[14]
6305,28/08/22 12:52,"[63, 26, 35, 10, 72]"
6306,28/08/22 12:52,"[5, 73, 57]"
6307,28/08/22 12:53,"[71, 37, 17]"
6308,28/08/22 12:54,"[72, 80, 74]"
6309,28/08/22 12:54,"[69, 50]"
6310,28/08/22 12:54,"[55, 77, 59, 24, 28]"
6311,28/08/22 12:54,"[23, 40, 24]"
6312,28/08/22 12:56,"[78, 34]"
6313,28/08/22 12:56,"[37, 39, 74, 38]"
6314,28/08/22 12:56,"[53, 7]"
6315,28/08/22 12:57,"[5, 57]"
6316,28/08/22 12:57,"[75, 81, 29]"
6317,28/08/22 12:58,"[80, 47, 78, 3, 24, 65]"
6319,28/08/22 12:59,"[63, 67]"
6318,28/08/22 12:59,"[59, 42, 7]"
6320,28/08/22 12:59,"[51, 34, 72]"
6321,28/08/22 12:59,"[35, 69, 63, 55]"
6322,28/08/22 12:59,"[79, 29, 83]"
6323,28/08/22 12:59,"[1, 32, 66, 72, 56]"
6324,28/08/22 13:00,"[49, 1, 44, 80, 46]"
6325,28/08/22 13:00,"[65, 68]"
6326,28/08/22 13:01,[80]
6327,28/08/22 13:01,"[6, 82]"
6328,28/08/22 13:01,"[50, 54, 52]"
6329,28/08/22 13:02,"[62, 18, 75, 72, 65]"
6330,28/08/22 13:02,"[68, 3, 21, 3]"
6331,28/08/22 13:03,"[43, 70, 41, 66, 60]"
6332,28/08/22 13:03,[46]
6333,28/08/22 13:04,"[6, 84, 56]"
6334,28/08/22 13:04,"[43, 24, 14, 46, 50]"
6335,28/08/22 13:05,"[70, 53]"
6336,28/08/22 13:05,"[17, 54, 5, 20, 2, 83]"
6337,28/08/22 13:06,"[22, 84, 2, 63]"
6338,28/08/22 13:06,"[58, 19]"
6339,28/08/22 13:07,"[70, 56, 84, 6, 60]"
6340,28/08/22 13:08,"[65, 54, 24]"
6341,28/08/22 13:08,"[34, 52, 54]"
6342,28/08/22 13:09,"[78, 64, 62]"
6343,28/08/22 13:09,"[3, 31, 71]"
6344,28/08/22 13:10,"[23, 77, 44, 38]"
6345,28/08/22 13:10,"[31, 67, 24, 2, 2, 86]"
6346,28/08/22 13:10,"[18, 67, 41]"
6347,28/08/22 13:10,"[38, 3, 86, 14]"
6348,28/08/22 13:10,"[6, 46]"
6349,28/08/22 13:11,"[63, 82, 70, 57, 34]"
6350,28/08/22 13:12,"[66, 70, 2]"
6351,28/08/22 13:12,"[19, 35]"
6352,28/08/22 13:13,"[17, 33, 65]"
6353,28/08/22 13:14,"[28, 50, 62, 58]"
6354,28/08/22 13:14,"[56, 61, 36]"
6355,28/08/22 13:14,"[82, 47, 71]"
6356,28/08/22 13:14,"[62, 35, 87, 79]"
6357,28/08/22 13:14,"[5, 63, 69, 70, 47, 31]"
6358,28/08/22 13:14,"[8, 15, 19, 70]"
6359,28/08/22 13:15,"[55, 71, 46, 34, 80]"
6361,28/08/22 13:15,"[69, 24, 1, 69]"
6360,28/08/22 13:15,"[53, 37, 74]"
6362,28/08/22 13:15,"[40, 42, 25]"
6363,28/08/22 13:15,"[23, 35]"
6364,28/08/22 13:16,[14]
6365,28/08/22 13:16,"[64, 70, 53]"
6366,28/08/22 13:16,"[43, 77]"
6367,28/08/22 13:16,"[76, 63, 45, 41, 76]"
6368,28/08/22 13:16,"[32, 40, 60]"
6369,28/08/22 13:16,"[83, 4, 77]"
6370,28/08/22 13:17,"[22, 53, 9]"
