user_id,birth_date,sex
4854,28/07/89,female
19360,18/07/92,female
2573,24/10/94,male
20174,29/08/93,male
15474,18/09/97,male
13881,29/03/97,male
3761,24/02/88,female
574,15/07/92,male
2730,30/04/94,male
3009,31/05/96,male
14600,08/05/96,male
2554,28/01/91,male
15434,21/05/95,male
16233,21/02/88,female
17849,06/02/96,female
5012,21/06/92,female
19728,01/09/93,male
17834,24/01/96,male
4470,07/09/92,male
13867,20/06/97,male
8700,11/10/92,male
20149,16/08/92,male
1587,03/03/89,female
4946,08/01/95,female
19954,30/09/93,female
5741,24/08/92,female
4356,20/08/93,female
17354,07/09/89,female
20319,08/02/92,male
1146,03/11/97,female
19313,19/06/95,female
6823,23/08/92,female
2056,23/08/93,male
184,18/03/92,male
13613,09/03/94,female
7146,21/04/96,female
1171,10/10/92,female
4714,01/09/91,male
274,28/09/93,male
19591,11/01/95,female
542,09/01/94,female
9286,18/12/88,male
2347,28/01/92,female
1543,19/01/92,female
3406,03/02/93,male
6035,26/04/95,female
14533,30/09/90,male
21025,02/10/93,male
21020,26/07/95,female
1567,18/07/91,female
13479,19/05/92,female
11858,04/04/89,male
1099,12/03/97,male
3479,05/12/96,female
13118,18/08/88,male
11005,15/09/93,male
2967,04/01/93,female
11258,02/01/92,male
249,09/01/95,male
532,24/07/91,male
13498,21/04/94,female
20314,04/01/90,male
927,03/03/92,female
17214,04/11/96,male
19370,04/10/92,male
18775,30/03/87,female
14746,06/08/88,female
4179,01/08/92,female
2157,01/05/92,male
20957,04/01/91,female
20104,14/04/94,male
6077,21/02/90,male
3729,09/01/95,male
13806,17/01/90,female
3521,17/03/96,male
12168,17/09/93,male
9635,21/08/93,male
3668,26/09/89,male
14119,08/07/95,female
18292,16/12/95,male
6841,13/04/91,male
20705,24/02/92,male
3257,23/11/95,female
10751,10/12/86,male
12205,03/11/94,female
6939,09/09/94,female
8657,04/08/89,male
12817,07/11/96,male
356,08/12/93,male
14392,04/09/94,female
14298,31/05/88,female
1028,02/02/95,female
836,01/05/93,male
16816,25/03/90,female
19752,10/07/88,male
3312,16/07/94,female
3514,20/04/91,male
600,22/03/92,female
6800,19/01/95,male
16115,08/09/94,female
17923,13/01/92,female
8371,23/05/90,female
17739,17/06/95,male
8208,14/03/91,female
14299,25/05/94,female
7799,08/04/95,male
320,30/03/93,female
5896,27/02/95,male
16874,16/12/84,male
10169,08/06/94,female
20789,30/07/91,male
18387,20/06/86,male
5179,05/03/95,female
2924,28/11/96,male
18620,02/07/98,male
11072,18/12/90,male
10565,30/03/89,male
11569,04/10/91,female
16128,01/10/91,male
3950,18/10/93,male
9259,01/06/94,male
10001,25/10/97,male
15125,12/06/91,male
7982,30/01/89,male
8020,04/04/94,male
14788,17/12/92,male
1812,05/09/94,male
5116,06/02/96,male
702,14/02/95,male
15344,11/07/91,female
2728,02/08/87,female
19340,16/11/92,female
3019,28/12/87,male
9012,03/11/93,female
15337,23/11/94,female
10818,23/07/93,male
19673,03/10/90,female
14041,30/11/90,male
15601,28/01/88,female
11468,22/09/89,male
13906,26/07/92,male
18497,19/07/88,female
5512,18/06/92,female
11912,20/07/92,female
4882,11/12/92,male
2173,08/09/91,female
13081,26/08/90,female
11588,05/08/93,female
2317,28/08/90,male
20541,20/06/92,male
11938,09/04/95,male
11928,14/05/95,female
5468,12/11/94,male
19800,05/08/90,female
3100,06/06/94,female
2053,17/01/96,male
19387,03/04/94,female
8452,18/12/90,female
9701,17/08/91,male
13728,12/04/90,female
3520,02/03/92,female
6700,24/04/92,male
776,23/10/89,female
783,12/03/93,male
10997,05/01/91,female
4986,03/10/90,female
2717,11/12/93,male
3488,14/03/90,female
6886,10/10/92,male
8382,16/11/93,female
18591,23/05/93,female
3050,21/08/90,female
10100,18/09/93,male
16241,28/11/88,female
17209,14/05/01,female
5031,02/05/91,male
12772,28/01/96,male
9910,15/05/90,male
19522,27/07/89,female
7557,28/10/94,male
7563,21/11/96,female
16830,09/01/92,male
5926,15/12/91,female
3335,10/02/95,male
11665,09/04/91,male
17342,14/11/96,male
20422,03/03/92,male
17981,22/03/92,female
13449,17/02/90,male
13865,03/04/94,male
6037,07/11/89,female
2134,24/09/93,male
8713,03/02/94,female
11614,29/08/90,male
7613,27/09/96,female
14989,06/04/91,female
2054,07/04/94,male
9751,04/01/91,female
4060,28/03/88,male
6380,19/08/92,female
12670,20/10/89,male
5604,12/12/90,male
14336,08/04/91,male
2932,14/12/94,male
15716,29/08/91,female
19714,23/11/91,female
11795,26/11/91,female
5712,05/04/94,female
7262,16/04/88,male
15226,17/12/93,female
556,08/01/98,male
14584,22/05/90,male
8627,20/12/88,male
5248,05/02/91,female
12289,04/01/94,male
10264,05/12/91,female
20589,30/11/95,female
20771,15/06/92,female
3143,17/01/93,female
13505,26/03/93,female
4213,14/01/89,female
11575,10/02/93,male
5050,09/07/87,female
4966,07/06/97,male
18304,06/08/93,female
19847,01/05/85,female
12998,09/08/89,male
19664,20/02/93,male
12556,05/05/96,female
14300,24/06/97,male
18630,15/06/92,female
11042,09/03/95,male
21122,17/05/90,male
20051,29/11/94,female
2867,25/10/96,female
15972,28/11/94,male
10284,30/12/90,male
2060,12/10/94,male
14116,09/07/98,male
2223,10/01/96,female
11368,19/09/96,female
2772,16/09/90,female
10453,01/08/91,male
15075,27/09/88,female
12646,11/05/92,male
12331,14/02/93,female
1705,26/03/95,male
16829,06/08/95,female
15045,30/04/93,female
9594,11/12/96,female
5580,12/01/95,male
9476,17/04/90,female
19829,07/05/95,male
15146,07/09/91,female
2498,20/09/90,female
6442,20/09/93,female
18498,16/04/97,male
15945,28/09/95,male
32,21/08/92,female
13658,31/05/93,female
15958,04/04/93,male
3430,05/08/89,female
12859,20/09/93,male
16766,07/09/94,male
2792,26/09/89,male
19876,13/06/94,female
5755,14/03/93,male
5032,13/03/90,male
14554,28/09/96,female
4950,08/02/94,female
12284,17/09/94,female
2242,03/02/93,male
14315,16/06/88,female
5267,22/05/89,male
17303,07/07/98,female
9053,16/01/95,female
18827,07/02/91,female
9672,24/07/92,female
14641,13/06/96,male
7701,09/09/91,female
11637,24/08/87,female
11476,25/12/94,male
1229,11/06/95,male
3146,17/12/89,female
2080,23/03/95,female
1083,27/02/90,male
3480,18/03/92,male
8638,23/04/95,male
19585,30/05/93,female
2268,22/02/95,male
13739,04/10/94,female
7620,18/12/92,female
14775,09/08/91,male
6416,29/10/94,female
1045,05/09/90,male
18121,14/01/95,male
3136,17/04/92,female
8829,02/08/94,female
10936,14/08/86,male
16400,26/11/88,male
8051,24/10/97,male
589,26/03/91,male
16875,18/12/91,male
14575,20/03/94,female
4061,31/01/95,male
4773,28/12/90,female
21272,15/02/94,female
19186,18/09/91,female
17436,04/01/92,male
1905,15/04/85,female
6321,03/08/87,female
7644,23/07/89,male
11138,15/06/94,male
5554,17/02/97,male
3086,12/01/95,female
6208,28/02/92,male
2585,11/05/90,male
19451,04/01/94,female
12363,31/08/92,female
6870,28/05/94,male
6354,18/05/85,female
17587,14/05/88,male
6236,19/02/90,female
605,30/04/88,male
6651,21/09/94,female
2457,23/11/94,male
20933,05/07/98,male
3368,27/06/93,female
17685,16/09/93,male
9981,24/05/93,female
11955,12/02/95,female
10390,11/08/92,female
16976,10/04/91,male
16748,08/09/94,male
20185,24/02/96,female
8941,04/01/93,male
9435,12/01/94,male
12935,05/01/96,male
4964,17/10/91,male
13269,01/03/89,male
10101,10/04/90,male
6235,22/02/94,female
227,04/12/87,male
3743,02/07/93,male
10626,23/10/95,female
19562,26/09/87,female
18681,09/02/93,male
18004,18/03/89,female
4156,03/09/94,female
6124,28/11/90,female
7914,05/05/93,female
15419,08/03/94,male
10599,31/01/90,female
104,19/12/89,female
16188,15/10/97,male
15493,10/07/89,male
3663,18/09/97,female
18010,12/11/88,female
9366,27/06/96,male
13000,10/12/95,male
18164,08/09/91,male
15362,23/10/92,male
10309,24/02/90,female
18053,14/11/97,female
12086,19/05/90,female
18512,09/01/88,female
18063,09/01/93,female
4740,17/12/95,female
18002,22/02/87,female
11812,14/04/93,female
17224,25/02/92,male
6355,12/10/92,female
11343,20/09/87,female
8664,22/04/92,male
14959,27/06/95,male
18338,05/01/90,female
12310,13/06/95,male
898,01/06/90,female
16672,05/01/97,female
1027,01/02/92,female
8440,25/07/94,female
3169,21/08/93,female
21019,25/08/92,male
17323,10/08/90,male
7445,03/07/92,female
17525,09/04/94,male
15471,20/02/93,male
1498,28/01/94,male
8011,16/09/91,male
6685,18/02/95,male
1158,19/09/95,female
9502,29/02/92,female
5339,05/04/89,female
15387,07/11/89,male
315,22/02/93,male
12519,18/05/92,male
64,20/06/92,male
3331,14/09/88,male
9151,07/06/94,female
10713,03/12/95,female
19908,15/06/94,female
7456,30/12/92,male
5244,08/10/91,female
20348,10/03/95,female
20184,08/05/94,female
11560,10/08/89,female
6222,04/11/92,male
4255,20/12/90,female
16778,17/06/90,male
17010,30/04/91,female
19930,27/03/92,male
11487,07/06/88,female
4280,17/12/94,female
6340,23/01/94,male
13780,17/12/93,male
16179,07/10/92,female
2587,13/11/94,male
19378,05/08/87,female
18696,13/01/95,male
1945,28/12/90,female
672,28/05/91,male
11792,29/04/91,female
4013,17/08/93,male
1392,20/05/87,male
9644,06/05/96,male
13478,27/08/89,male
9734,01/11/92,male
8928,22/08/91,female
17742,05/02/90,male
16048,19/01/97,female
16343,25/02/91,female
2271,19/03/92,male
16987,30/03/90,male
19981,14/11/91,male
1525,11/02/91,female
14470,15/04/91,female
10563,21/12/88,male
13945,09/05/92,male
2793,13/04/91,female
20286,26/12/93,male
20517,04/04/94,male
7115,04/09/90,male
17853,02/06/91,female
3266,19/08/94,male
21143,03/05/91,male
5455,22/04/92,male
10971,22/04/99,female
9901,25/01/91,male
12299,26/10/92,male
5416,20/04/92,male
9993,03/12/91,female
11507,25/04/96,male
613,27/08/93,female
21189,22/06/95,female
533,05/09/96,female
18593,05/03/95,male
11988,01/06/92,female
7711,25/07/93,male
7822,07/05/91,male
1749,04/04/91,male
1323,03/07/90,male
14573,16/11/96,female
9292,04/07/92,female
21033,23/01/95,female
9113,25/03/89,female
6450,03/05/93,female
832,24/10/97,male
6202,30/11/91,female
13384,08/01/97,male
4710,04/05/93,male
15774,03/02/91,female
1609,16/09/95,female
2099,04/10/94,female
14473,18/01/96,female
21206,31/07/92,female
11497,07/02/93,male
10951,26/12/92,female
20167,15/08/93,male
20487,02/11/94,female
25,06/10/96,male
13698,09/11/91,male
15340,26/08/92,female
14469,10/02/96,female
11193,08/12/93,male
998,13/07/93,male
21239,18/02/91,female
13345,02/07/92,male
19229,14/12/90,male
7560,25/08/92,male
5242,13/07/90,female
3558,03/07/96,male
3054,01/07/92,female
5894,06/01/94,male
17258,20/02/87,male
11209,18/08/95,male
18676,02/03/94,male
2897,22/01/90,male
20754,09/03/88,male
7288,13/02/93,female
9461,01/05/93,male
15,30/05/90,female
7413,18/04/97,female
19564,04/02/94,female
2863,25/01/98,female
6415,30/07/90,male
7836,10/02/89,female
21310,25/03/93,female
4314,13/05/93,male
5348,19/10/92,male
17236,24/04/89,female
18278,10/05/97,male
13995,10/09/90,male
18281,16/10/93,female
14576,19/05/91,female
16663,22/10/91,female
15161,24/02/97,male
12266,13/01/89,female
16706,27/09/94,male
18485,23/10/94,male
20329,05/04/89,male
20062,21/04/94,male
1484,14/09/99,male
16331,27/07/94,female
14373,01/02/95,male
4182,25/10/93,male
12754,02/04/89,male
8600,02/04/86,female
19332,17/03/93,female
20457,18/06/92,male
2857,11/06/95,male
4841,28/09/90,male
14865,27/02/91,male
10295,14/03/94,male
10357,24/03/90,female
17523,03/02/94,female
8012,03/12/87,male
21014,18/08/94,male
19767,09/12/96,male
3683,08/03/89,female
7962,11/01/93,male
8905,06/04/90,male
16386,15/08/89,male
19987,10/11/91,male
803,09/02/90,female
8069,09/06/92,male
19963,13/07/96,female
10807,20/06/87,female
7047,11/06/01,male
18465,08/08/91,female
10119,24/06/93,female
11699,01/09/91,male
19665,04/08/94,male
3221,20/07/95,male
10984,28/06/96,male
20095,12/09/93,female
7264,21/05/86,male
10966,07/07/91,female
5902,16/01/98,female
16542,06/05/95,female
9128,29/09/95,male
4296,20/11/86,female
15496,,female
4112,06/12/93,female
5292,29/10/91,male
2279,06/06/93,male
1287,26/07/93,female
18631,10/03/92,female
9547,21/02/88,female
14426,28/07/86,male
3371,22/09/92,female
8169,27/11/91,female
8461,06/05/95,female
12821,13/08/92,female
20241,14/10/90,female
213,03/11/87,female
8999,08/12/91,male
19925,25/06/95,male
19709,29/03/88,male
17150,07/09/93,female
991,29/08/94,female
8754,11/04/96,female
13976,12/07/87,female
16630,13/09/93,male
5953,15/10/94,male
20047,01/06/92,female
1228,23/11/93,female
9857,26/05/92,male
10866,22/10/94,male
14449,02/11/90,female
5769,23/01/91,male
11551,18/01/92,male
7833,16/08/96,male
5861,19/10/95,female
20929,26/11/90,female
2401,31/01/92,male
19055,06/03/93,female
7045,02/07/96,female
21309,18/08/92,male
21089,02/12/98,male
3699,20/02/95,male
14126,13/06/92,female
6385,11/11/98,female
11648,23/04/94,male
15905,31/10/94,male
11693,22/10/95,male
11297,09/08/92,female
15593,15/07/94,female
19825,16/01/90,female
9657,19/11/89,female
1364,06/12/88,female
12345,26/12/92,male
4836,14/07/95,female
2682,14/01/92,male
2196,03/03/94,male
3460,26/12/95,male
657,22/02/91,male
5270,13/10/94,male
375,17/05/96,male
59,19/12/93,male
10805,11/11/92,female
9840,23/04/96,male
14950,31/07/92,female
10699,27/11/91,female
813,28/06/90,female
1974,31/03/95,male
4316,03/10/93,male
1073,26/04/89,female
8240,22/03/94,female
8125,22/11/96,female
293,15/07/89,female
8867,30/07/89,male
16436,03/10/93,male
10769,02/07/98,male
17716,30/08/98,female
3334,17/12/86,male
15954,07/06/91,female
413,05/06/93,male
16335,28/08/96,female
9499,31/10/92,male
12472,10/11/92,female
107,12/03/94,female
21366,20/05/91,male
5250,04/06/94,female
20475,08/01/90,male
15160,22/10/91,male
18834,28/01/00,female
4736,02/08/93,male
10685,20/07/93,female
2152,23/11/93,male
8535,13/02/91,female
7541,31/12/88,male
20013,26/02/92,male
21106,15/09/90,male
19741,07/10/97,male
13984,08/06/89,female
14850,04/07/90,male
5076,12/02/96,female
2732,09/12/94,male
455,24/12/90,female
15022,07/04/94,male
15810,09/06/95,male
8329,07/04/95,male
6546,21/07/93,female
2219,14/06/91,female
21111,26/02/93,female
792,29/10/90,male
11331,12/04/91,male
6241,29/05/86,male
3816,31/12/95,male
221,02/11/93,female
442,09/01/90,male
10570,27/02/99,male
2389,15/12/89,female
3043,26/02/89,male
4199,07/04/93,male
14994,06/11/90,female
4562,12/03/87,male
4245,27/03/88,female
14726,18/10/94,male
17400,09/07/90,female
12663,18/03/96,female
9044,27/11/97,female
13784,11/03/93,female
20601,13/07/90,male
12824,09/07/89,male
10846,24/05/91,male
20544,12/04/91,female
12805,27/08/88,female
2707,17/01/95,female
15599,01/03/93,female
2921,13/01/97,male
19213,21/07/89,male
1388,28/10/93,female
19788,11/10/92,female
14777,11/12/88,male
5384,27/01/92,male
18385,13/02/88,male
773,04/11/90,female
8298,27/07/92,female
15412,16/05/87,male
16965,17/07/94,female
2768,26/07/88,male
1879,11/01/93,male
9104,04/12/92,female
4707,05/12/89,male
6095,22/09/91,female
7443,13/07/93,male
8738,04/07/88,male
10907,14/03/94,male
20327,03/11/93,male
698,14/12/91,male
5625,28/04/91,male
19159,10/10/90,male
7194,03/07/93,female
4759,15/05/93,male
4257,24/04/96,male
8263,23/10/92,female
3392,17/12/93,female
12788,03/02/93,male
12802,06/03/93,male
12899,27/11/93,female
14078,07/10/94,male
10770,23/12/93,male
11225,16/01/94,female
15375,19/09/95,male
15140,07/07/93,male
8722,21/07/89,female
7968,03/02/95,female
2244,16/04/91,female
13704,18/09/89,female
19461,18/01/94,female
7983,10/09/92,female
16391,18/04/90,female
14805,14/01/87,female
9398,02/09/94,female
8954,30/10/93,female
4553,03/01/88,male
13101,20/09/97,male
12950,21/08/92,male
18116,14/06/95,male
13590,10/01/90,female
12621,12/12/89,male
19914,10/05/93,female
12112,08/02/86,male
14647,30/11/93,male
8645,20/03/95,female
4566,03/06/91,female
1182,01/04/89,female
5460,15/09/95,female
5067,18/08/94,female
4377,24/05/89,male
15661,24/01/97,male
21194,03/10/95,female
6144,24/09/94,male
17744,28/05/95,male
7177,11/06/92,female
15018,01/05/93,female
13121,15/08/94,female
15950,06/08/91,female
8762,22/10/93,male
4278,25/05/88,female
9714,20/05/93,female
16665,12/07/91,female
170,12/09/94,female
16587,14/11/90,female
17619,09/05/91,male
16945,18/10/93,female
7384,02/07/93,female
13810,20/05/91,male
15320,02/06/90,female
4509,11/12/92,female
21176,24/02/93,female
17363,30/11/90,male
15341,16/05/90,male
13686,19/07/96,female
14457,31/03/93,male
5220,28/05/95,male
19563,16/02/93,male
7587,13/10/93,male
6188,13/09/95,male
2259,05/06/93,female
19484,24/11/93,female
3352,09/04/87,male
9228,27/11/95,male
11123,30/06/88,female
1589,13/09/90,female
5593,18/06/93,male
17141,27/06/96,male
18268,20/06/93,female
815,20/11/88,male
7199,26/09/94,male
17690,07/12/87,female
75,12/02/94,female
14115,21/11/89,male
13940,18/08/96,male
4885,30/05/91,female
11420,12/12/91,male
14464,12/05/92,female
17366,08/04/96,male
8295,14/01/93,male
5155,09/06/93,male
206,11/08/97,male
20223,03/03/94,female
14993,23/01/88,male
6421,06/12/88,male
5261,02/05/95,female
6547,24/08/93,female
9475,27/09/91,female
6868,14/11/89,male
16385,08/11/91,female
5343,10/08/95,male
12956,29/01/97,male
1007,19/07/93,male
8413,17/10/93,female
5709,16/01/94,female
4020,09/02/98,female
914,19/07/89,male
8761,19/04/93,female
261,15/02/93,female
6941,16/03/95,female
18794,17/11/89,female
2485,04/09/92,male
7055,20/08/93,female
3562,25/08/90,female
7489,09/12/89,male
16302,23/03/93,female
9607,23/09/95,male
10780,30/12/91,male
6039,25/12/91,female
5137,13/11/94,male
1031,09/10/93,female
5916,02/11/92,male
13438,26/07/93,male
9375,24/02/97,male
19128,28/11/93,female
1553,25/07/94,female
18726,12/02/91,male
5098,02/09/96,male
11904,11/12/88,female
2604,15/10/92,male
20020,26/12/91,male
3391,01/06/91,male
9108,04/06/94,male
18156,29/08/90,female
17868,24/09/94,female
3150,21/03/98,female
10961,15/01/93,female
16384,17/07/95,female
16934,27/01/91,male
19890,,male
16477,21/11/88,male
9183,19/06/97,female
6392,03/12/89,male
12638,06/07/92,female
15390,12/06/89,female
10812,26/03/89,female
14187,03/01/93,male
3519,18/03/92,male
7426,22/03/94,male
6506,19/09/90,male
2996,22/08/92,female
18958,19/03/95,female
20838,25/02/97,male
505,12/04/88,male
3703,11/06/92,male
2611,19/10/92,female
13167,04/07/93,female
13551,23/11/96,male
13484,13/12/91,male
16909,14/04/96,female
7307,13/07/96,male
1249,22/11/92,female
9415,17/01/97,female
15328,10/07/92,male
16212,23/05/90,female
7896,18/03/94,male
6917,21/03/93,male
12509,02/06/92,male
12799,19/06/94,male
2600,22/08/91,male
4574,25/11/91,male
12418,23/07/87,male
5134,05/04/97,male
18155,09/01/95,male
20142,04/11/94,male
8987,01/03/96,female
2745,07/07/87,male
541,22/07/92,female
14092,29/10/97,female
5533,29/03/92,male
18580,09/11/89,female
1719,26/08/93,male
8724,31/03/88,female
14832,17/12/87,female
2113,29/07/93,female
6002,21/02/97,female
10930,22/11/94,female
15138,09/10/92,female
13280,14/06/91,male
13240,08/12/92,male
12652,03/08/95,male
980,25/01/92,male
9510,26/09/98,male
19878,09/09/90,male
6477,03/08/93,male
4370,25/03/96,male
16625,25/11/93,female
188,28/10/96,male
2941,25/04/91,female
17109,05/08/92,female
1716,14/07/91,male
13406,04/02/93,male
14033,14/01/93,female
17968,05/06/91,female
11314,30/12/90,female
17487,10/06/89,female
8032,04/06/89,female
12898,22/08/90,male
8852,29/04/90,female
6418,30/12/93,male
18014,21/03/93,male
19415,23/11/93,male
18462,27/06/93,male
9578,11/08/91,female
14120,30/06/94,female
2970,05/06/92,female
5117,14/11/87,male
5434,22/09/93,male
357,19/02/93,male
10963,25/07/94,female
7515,07/01/93,female
15297,02/08/91,female
15269,19/08/90,female
19235,01/03/92,female
17674,19/09/95,female
6430,24/11/97,female
9210,08/01/92,female
3640,16/12/93,male
3904,14/05/91,female
19393,22/04/94,male
18846,24/10/93,female
265,21/06/89,male
4357,17/05/98,male
15400,28/12/92,male
12617,28/07/95,female
17041,15/06/92,male
18117,23/03/94,female
6403,03/05/87,female
6451,13/06/95,male
12915,28/08/92,male
9685,07/03/98,female
2767,11/01/99,male
19671,20/04/96,female
6966,02/05/94,male
9181,07/07/92,male
4042,26/02/95,female
12178,26/08/92,female
2612,08/10/91,female
10099,06/01/89,female
16165,16/02/95,male
5247,11/04/90,female
8736,05/07/89,female
1814,10/11/90,male
20976,03/03/91,female
17006,24/10/93,male
20364,30/05/90,female
7583,27/05/92,female
17989,22/06/87,female
9538,01/04/95,male
15525,18/03/93,male
14129,11/05/88,female
14896,25/01/89,male
17122,06/06/90,female
3748,07/12/86,female
19989,17/04/94,female
9327,30/06/90,male
17807,13/09/92,male
19887,21/05/90,female
310,12/11/89,female
9088,14/07/91,female
597,29/09/92,male
20342,25/11/90,female
21160,04/06/90,male
21294,03/08/96,female
15971,13/05/96,male
12003,29/03/89,female
19974,28/05/89,female
18536,09/10/96,female
7497,26/02/94,female
13034,29/01/93,male
5636,13/06/87,male
20533,24/05/94,male
16578,24/11/95,female
14418,14/10/90,male
7552,16/02/96,female
1374,17/07/91,male
13092,10/11/93,male
8599,06/09/88,female
17036,08/07/97,male
14273,28/10/91,male
6409,01/06/92,female
12964,19/10/90,female
16350,15/08/88,female
1524,25/07/94,female
19437,01/10/91,female
14395,06/01/91,male
16452,31/05/91,female
30,30/10/92,female
15109,23/05/96,female
20875,06/04/94,female
17488,16/07/92,female
748,13/12/93,female
5866,21/02/91,female
725,25/11/92,male
2799,03/05/90,female
14043,07/11/91,male
3476,10/01/91,male
18657,01/04/95,female
16776,22/07/93,female
7330,15/09/93,female
18527,10/05/93,male
10026,04/04/92,female
15073,20/10/88,female
10045,28/07/89,female
16632,20/03/91,male
3781,26/02/91,male
6996,09/10/90,female
2635,07/08/87,female
7720,17/10/92,male
17821,02/06/90,male
21233,17/02/92,female
13573,27/02/92,male
13823,09/05/94,female
17928,11/12/92,male
3093,01/07/91,female
1295,31/12/91,female
5814,02/11/93,female
5514,29/01/90,male
14706,14/12/85,female
15442,17/02/93,male
4205,06/12/93,female
17705,23/08/95,female
21120,19/09/90,male
178,17/03/91,female
74,18/05/88,female
11601,10/06/91,male
16429,22/04/90,male
8171,08/08/93,male
19278,10/09/91,male
17060,17/11/95,male
19200,19/12/98,male
3787,13/03/87,male
4162,11/02/93,female
11133,18/12/89,male
14826,12/09/90,male
2859,07/02/93,female
12131,13/01/93,female
16960,04/02/92,female
1794,22/12/92,female
218,30/08/93,male
16346,09/06/92,female
1664,18/05/92,female
18598,14/03/95,female
17836,19/07/91,female
16284,19/09/88,female
7395,28/10/93,female
12625,17/05/91,male
19804,20/09/90,male
12322,14/09/92,female
10881,28/12/95,male
12096,26/03/92,male
12176,15/05/93,female
17603,01/11/95,female
10328,05/01/89,male
5840,07/02/95,female
5799,04/11/94,male
3270,06/05/92,female
20164,30/04/90,male
13512,07/01/91,male
16060,08/11/92,female
17474,15/01/94,female
16539,15/07/87,female
4247,06/04/95,male
19284,24/07/92,female
4483,23/05/93,male
19782,27/10/86,female
12054,11/01/91,male
20707,11/09/90,male
5832,20/08/97,female
11183,26/10/94,female
738,14/02/94,female
13137,02/09/94,male
16603,03/05/97,female
11936,20/08/94,male
10914,22/03/92,female
8029,17/02/95,female
5014,06/10/95,male
6433,07/05/90,female
2241,11/03/92,male
19849,19/06/92,male
14423,05/11/89,female
5447,08/10/93,male
7922,10/11/91,female
19697,15/06/91,male
5405,23/05/93,male
7190,22/03/88,female
21241,05/05/88,female
18328,17/07/93,female
19626,14/10/92,male
7754,03/08/93,male
3098,22/06/91,male
4853,05/11/91,female
7773,13/03/93,male
11715,19/11/96,female
18984,07/05/95,male
3597,27/12/92,male
19689,02/03/97,female
16585,29/11/91,female
3549,27/09/95,female
8351,07/08/89,female
14588,16/07/88,female
17633,04/05/89,male
4622,20/11/94,male
16416,19/08/91,male
9024,27/10/93,female
2817,23/06/95,male
3857,15/12/92,male
14947,29/03/89,male
17506,27/10/96,male
16943,12/03/94,male
13448,07/11/97,male
9180,09/10/97,male
8226,08/06/89,female
18020,05/11/95,female
7106,24/02/92,female
13471,23/03/87,female
4845,17/05/95,female
20233,21/09/93,female
13803,17/09/99,male
7313,23/02/94,male
13543,18/07/95,female
2178,09/07/90,female
14569,03/06/93,female
20300,12/08/93,male
8677,30/10/92,male
5578,21/04/94,female
15585,18/07/93,female
4014,20/01/92,female
6989,24/02/91,female
9234,22/10/94,female
18956,28/09/90,female
16720,21/04/90,male
12292,21/04/90,female
1250,08/05/95,female
9400,04/07/89,male
20908,03/09/91,female
19050,13/02/91,female
7646,17/03/94,female
15351,26/02/94,male
6976,06/03/94,female
2302,03/11/90,male
3611,19/06/94,male
58,28/07/91,female
12907,02/11/90,female
308,18/05/95,male
10911,04/03/92,female
19708,02/02/92,female
11611,17/11/91,female
4012,23/08/90,male
4001,18/10/87,male
14830,29/07/93,male
19396,29/12/94,male
3891,13/11/91,male
2101,05/02/91,male
18673,26/05/89,female
17278,23/03/98,male
12298,07/10/96,female
16937,01/11/94,female
18680,16/06/92,female
6160,02/03/93,female
14226,20/10/95,female
14427,27/10/90,female
10838,01/11/92,male
2721,20/05/95,female
6847,13/11/94,female
8898,12/09/92,male
1557,23/04/89,female
6288,26/06/92,male
7728,10/04/95,male
16236,05/06/93,female
20214,29/01/99,male
11063,21/04/91,female
19545,03/08/91,male
13421,14/08/89,female
447,01/01/90,male
893,10/01/95,female
12348,14/09/91,female
1527,30/11/93,female
15423,20/11/93,female
19789,09/04/90,female
5862,15/04/88,female
10970,15/10/89,female
1324,20/12/91,male
20309,24/05/92,male
9200,24/06/90,female
20133,15/12/90,male
8328,19/10/90,female
15422,11/02/90,female
15847,02/09/92,male
12444,18/02/96,female
11122,23/02/93,male
11056,10/08/93,female
6278,18/01/93,male
2082,04/06/87,female
18798,24/07/91,male
4514,30/09/86,male
17862,20/06/91,female
10516,25/09/96,female
10913,05/04/89,male
5760,30/01/89,female
19030,21/11/93,female
12631,31/10/91,male
15770,19/04/94,male
16209,25/01/94,female
10792,11/10/91,female
15512,28/02/91,male
5911,11/02/94,female
12153,08/08/96,male
4641,31/01/98,male
20970,16/01/94,male
4756,09/03/95,female
17000,10/10/90,male
8884,03/06/92,female
6400,04/07/89,female
4354,16/09/89,male
19978,07/11/89,female
16609,13/07/96,male
2206,18/03/93,female
9730,10/09/90,male
15970,16/09/92,male
4335,14/08/97,female
16199,07/06/92,male
8143,22/10/95,female
19685,09/12/89,female
5138,01/03/94,female
12916,27/11/97,male
11903,12/11/89,male
4801,30/09/91,female
9033,06/06/94,male
15571,25/02/92,male
18814,11/04/95,female
18714,12/03/91,female
18884,30/12/94,female
16287,09/07/96,female
2421,18/07/92,female
3927,10/08/90,male
18880,08/03/93,male
10104,24/09/96,female
3598,31/07/89,male
14934,28/03/90,male
8463,14/06/91,female
16647,09/02/94,female
4536,24/12/92,female
12220,19/07/00,male
19132,01/10/93,male
15435,04/10/94,female
414,24/09/89,male
5773,13/06/90,male
483,30/12/94,male
16224,19/09/88,female
8350,24/08/94,male
19882,09/10/90,male
1201,14/09/92,female
12504,20/10/93,female
8587,11/01/95,male
13716,05/02/89,female
18451,29/02/92,male
18953,09/11/93,male
10106,12/01/91,male
